customer_key,segment,cluster,hc_cluster,recency_days,tenure_yrs,orders_per_yr,bottles_per_yr,avg_btl_price,tasting_per_yr,events_per_yr,wine_variety,club_order_share,pickup_share,online_share,spend_per_yr,net_spend,n_orders,first_order,last_order,in_ca,local_slo
4403,Lapsing Members,4,3,80,4.941820670773443,1.4821739130434783,8.046086956521739,82.6842105263158,0,0,5,0.8571428571428571,0,0,744.6865217391304,3517,7,2020-11-21,2025-08-12,TRUE,FALSE
4404,Estate Regulars,1,2,90,4.936344969199179,5.970227670753065,50.74693520140106,87.03361344537815,0.6396672504378285,1.7057793345008758,12,0.10714285714285714,0.8214285714285714,0.32142857142857145,4653.366024518389,21824,28,2020-11-23,2025-08-02,TRUE,FALSE
4406,Lapsing Members,4,3,80,4.917180013689254,1.277097902097902,7.662587412587412,83,0,0,5,1,0,0,635.9947552447552,2988,6,2020-11-30,2025-08-12,FALSE,FALSE
4407,Estate Regulars,1,2,92,4.919917864476386,5.569794721407625,32.561876832844575,86.50657894736842,0.21422287390029326,0.8568914956011731,12,0.23076923076923078,0.7307692307692307,0.23076923076923078,3361.1568914956015,15690,26,2020-11-29,2025-07-31,TRUE,FALSE
4408,New Members,2,3,151,4.933607118412047,2.433525136281042,9.070411871592974,84.14634146341463,1.7698364627498486,0,7,0.18181818181818182,0.8181818181818182,0,797.5060084797093,3604.88,11,2020-11-24,2025-06-02,TRUE,FALSE
4410,Lapsing Members,4,3,87,4.9253935660506505,1.7067757009345796,9.387266355140188,82.45454545454545,0.21334696261682246,0,7,0.625,0.25,0.125,774.0227803738319,3628,8,2020-11-27,2025-08-05,TRUE,FALSE
4411,Estate Regulars,1,2,92,4.919917864476386,5.569794721407625,24.84985337243402,86.02586206896552,1.4995601173020527,1.2853372434017596,12,0.15384615384615385,0.9615384615384616,0.2692307692307692,2149.717970674487,10034.96,26,2020-11-29,2025-07-31,TRUE,FALSE
4412,Lapsing Members,4,1,809,4.903490759753593,2.603615071283096,12.27418533604888,76.33333333333333,0.7438900203665988,0.3719450101832994,6,0.42857142857142855,0.7142857142857143,0,936.9294806517312,2519,7,2020-12-05,2023-08-14,TRUE,FALSE
4415,Lapsing Members,4,3,444,4.903490759753593,1.3557906458797329,8.134743875278398,82.2,0.27115812917594656,0,5,0.8,0.2,0,683.8445322939867,2521.94,5,2020-12-05,2024-08-13,TRUE,FALSE
4416,New Members,2,3,80,4.917180013689254,1.7027972027972027,5.534090909090908,81.34615384615384,0.8513986013986014,0.21284965034965034,7,0.25,1,0.125,495.8247465034965,2329.46,8,2020-11-30,2025-08-12,TRUE,FALSE
4417,Estate Regulars,1,2,79,4.561259411362081,3.912570888468809,22.554820415879014,88.16326530612245,0.6904536862003781,1.1507561436672966,12,0.17647058823529413,0.8235294117647058,0.35294117647058826,2543.171077504726,11050,17,2021-04-09,2025-08-13,TRUE,TRUE
4418,Estate Regulars,1,2,792,3.8357289527720737,3.5985221674876846,8.996305418719212,76.2,1.7992610837438423,0.5997536945812808,4,0,1,0,730.2600985221674,1217.6,6,2021-12-30,2023-08-31,TRUE,TRUE
4419,Remote Collectors,3,3,80,4.714579055441479,4.003958587088916,22.46665651644336,91.4059405940594,0.8897685749086479,0.22244214372716198,10,0.3888888888888889,0.4444444444444444,0,2086.7742387332523,9381.2,18,2021-02-12,2025-08-12,TRUE,FALSE
4422,Remote Collectors,3,2,87,4.908966461327857,4.067848769050411,29.11723329425557,84.33088235294117,0,0,12,0.21052631578947367,0,0.3157894736842105,2926.496043376319,13669,19,2020-12-03,2025-08-05,FALSE,FALSE
4423,Lapsing Members,4,3,133,5.820670773442847,1.832664325137983,8.61352232814852,83.17021276595744,1.0995985950827898,0,6,0.4,0.6,0,726.6404089312595,3964.94,10,2020-01-05,2025-06-20,TRUE,FALSE
4424,Lapsing Members,4,3,1180,4.889801505817933,3.6163366336633667,15.67079207920792,76.38461538461539,0,0,8,0.3333333333333333,0.5,0.16666666666666666,1197.0074257425742,1986,6,2020-12-10,2022-08-08,TRUE,FALSE
4425,Lapsing Members,4,3,84,4.903490759753593,1.4978031634446398,9.628734622144114,78.42222222222222,0,0,8,0.7142857142857143,0,0.2857142857142857,755.1067662565905,3529,7,2020-12-05,2025-08-08,FALSE,FALSE
4426,Lapsing Members,4,1,449,4.903490759753593,2.7216840536512668,16.3301043219076,75.1,0.27216840536512665,0,8,0.4,0.3,0.2,1226.390834575261,4506,10,2020-12-05,2024-08-08,TRUE,FALSE
4427,Remote Collectors,3,4,92,4.900752908966461,3.226590106007067,25.812720848056536,88.85833333333333,1.0755300353356891,0,10,0.13333333333333333,0.6,0.4,2379.7177561837457,11063,15,2020-12-06,2025-07-31,TRUE,FALSE
4428,Lapsing Members,4,3,24,4.900752908966461,1.0341166477916195,5.377406568516422,78,0.41364665911664783,0,6,0.2,0.8,0.2,419.4377123442809,2028,5,2020-12-06,2025-10-07,TRUE,FALSE
4429,Lapsing Members,4,1,1180,4.892539356605065,2.4069192751235584,10.831136738056014,78.11111111111111,0.6017298187808896,0,8,0.5,0,0.25,1086.7240527182867,1806,4,2020-12-09,2022-08-08,FALSE,FALSE
4431,Lapsing Members,4,3,1180,4.865160848733744,1.835427135678392,22.025125628140703,79.33333333333333,0,0,6,0.6666666666666666,0.3333333333333333,0,1747.3266331658292,2856,3,2020-12-19,2022-08-08,TRUE,TRUE
4434,Lapsing Members,4,3,1186,4.884325804243669,1.8323578595317727,21.98829431438127,79.33333333333333,0,0,5,0.3333333333333333,0.3333333333333333,0,1744.4046822742475,2856,3,2020-12-12,2022-08-02,TRUE,FALSE
4435,Remote Collectors,3,2,81,4.8788501026694044,2.7914462081128746,19.325396825396826,86.4,0.21472663139329806,0.4294532627865961,8,0.23076923076923078,0.46153846153846156,0.3076923076923077,1669.7142857142858,7776,13,2020-12-14,2025-08-11,FALSE,FALSE
4436,New Members,2,3,125,4.867898699520876,3.0934664246823957,8.617513611615246,82.12820512820512,0.883847549909256,0,7,0.21428571428571427,0.35714285714285715,0,724.2246823956443,3277.6,14,2020-12-18,2025-06-28,TRUE,FALSE
4437,Lapsing Members,4,1,797,4.865160848733744,1.8635204081632653,7.454081632653061,78.7,0.7454081632653061,0,7,0.2,0.8,0,617.9135510204081,1657.92,5,2020-12-19,2023-08-26,TRUE,FALSE
4439,Lapsing Members,4,3,1180,4.85968514715948,1.841596638655462,11.049579831932773,79,0,0,5,1,0,0,872.916806722689,1422,3,2020-12-21,2022-08-08,FALSE,FALSE
4440,Lapsing Members,4,3,80,4.84599589322382,1.2967455621301773,15.560946745562129,83,0,0,5,1,0,0,1291.5585798816567,5976,6,2020-12-26,2025-08-12,TRUE,FALSE
4441,Remote Collectors,3,3,1086,4.84599589322382,3.2039473684210527,14.417763157894736,78.03703703703704,0,0,11,0.3333333333333333,0.3333333333333333,0.3333333333333333,1132.0507236842104,2119.98,6,2020-12-26,2022-11-10,TRUE,FALSE
4443,Remote Collectors,3,3,451,4.837782340862423,2.775455927051672,19.98328267477204,82.45833333333333,0.5550911854103343,0,11,0.4,0.5,0.2,1647.7881838905776,5937,10,2020-12-29,2024-08-06,TRUE,FALSE
4444,Remote Collectors,3,3,1113,4.837782340862423,2.7924311926605507,35.74311926605505,83.34375,1.1169724770642202,0,9,0.2,0.4,0.4,2978.9655963302753,5334,5,2020-12-29,2022-10-14,TRUE,FALSE
4445,Lapsing Members,4,3,809,4.837782340862423,1.9063152400835073,12.96294363256785,77.41176470588235,0,0,8,0.6,0.2,0.2,1003.4843423799583,2632,5,2020-12-29,2023-08-14,TRUE,FALSE
4447,Remote Collectors,3,3,566,4.832306639288158,4.5694328607172645,17.973102585487908,85.33898305084746,0.9138865721434529,0,9,0.26666666666666666,0.4,0,1533.8062969140951,5035,15,2020-12-31,2024-04-13,FALSE,FALSE
4450,Remote Collectors,3,3,809,4.832306639288158,4.202667364016737,35.53164225941423,81.45161290322581,0.3820606694560669,0.3820606694560669,11,0.5454545454545454,0.36363636363636365,0,3111.884152719665,8145,11,2020-12-31,2023-08-14,TRUE,FALSE
4451,Remote Collectors,3,2,80,4.829568788501026,3.687203087885986,19.954275534441805,86.93478260869566,0.6506828978622329,0.6506828978622329,10,0.5882352941176471,0.35294117647058826,0.17647058823529413,2111.6763910332547,9735.970000000001,17,2021-01-01,2025-08-12,TRUE,FALSE
4452,Remote Collectors,3,3,87,4.826830937713894,2.833084725536993,19.395733890214796,84.51685393258427,0.6537887828162291,0.21792959427207637,10,0.5384615384615384,0.15384615384615385,0.23076923076923078,1775.4724045346063,8147,13,2021-01-02,2025-08-05,TRUE,FALSE
4453,Remote Collectors,3,3,87,4.826830937713894,2.6151551312649164,13.729564439140812,84.25396825396825,0.43585918854415273,0.21792959427207637,9,0.4166666666666667,0.16666666666666666,0.3333333333333333,1280.9901551312648,5878,12,2021-01-02,2025-08-05,TRUE,FALSE
4455,Remote Collectors,3,3,657,4.788501026694045,2.675824175824176,17.727335164835164,86.94339622641509,0,0.334478021978022,10,0.375,0.25,0,1541.2747252747254,4608,8,2021-01-16,2024-01-13,FALSE,FALSE
4456,Remote Collectors,3,3,83,5.171800136892539,3.4381229235880397,14.35921926910299,83.32394366197182,1.2134551495016612,0,9,0.23529411764705882,0.7647058823529411,0.23529411764705882,1207.7802242524917,5971.9400000000005,17,2020-08-29,2025-08-09,TRUE,FALSE
4457,Estate Regulars,1,1,823,4.810403832991102,3.9105995717344757,18.379817987152034,80.97872340425532,1.1731798715203428,0,8,0.1,0.9,0,1488.3741970021415,3806,10,2021-01-08,2023-07-31,TRUE,TRUE
4459,Estate Regulars,1,1,991,4.733744010951403,4.949186991869918,17.817073170731707,79.08333333333333,1.9796747967479673,0,10,0.3,1,0,1819.1974085365853,3675.75,10,2021-02-05,2023-02-13,TRUE,FALSE
4460,Remote Collectors,3,3,998,4.785763175906913,1.9480000000000002,20.454,87,0,0,7,0.25,0,0.25,1779.4980000000003,3654,4,2021-01-17,2023-02-06,FALSE,FALSE
4461,Remote Collectors,3,3,1129,4.802190280629706,4.0908,44.4144,67.88157894736842,0.5844,0,10,0.2857142857142857,0.2857142857142857,0.5714285714285714,3014.9196,5159,7,2021-01-11,2022-09-28,FALSE,FALSE
4463,New Members,2,3,80,4.788501026694045,2.626123427201917,10.285650089874176,81.57446808510639,1.0942180946674656,0.2188436189334931,8,0.3333333333333333,1,0.16666666666666666,847.2093019772319,3871.3,12,2021-01-16,2025-08-12,TRUE,TRUE
4464,Lapsing Members,4,3,80,4.788501026694045,1.5319053325344518,17.069802276812464,86.24358974358974,0,0,9,0.7142857142857143,0,0,1472.1610245656082,6727,7,2021-01-16,2025-08-12,FALSE,FALSE
4465,Lapsing Members,4,3,1180,4.788501026694045,1.9257469244288223,11.554481546572934,79.33333333333333,0,0,6,0.6666666666666666,0,0,916.6555360281195,1428,3,2021-01-16,2022-08-08,TRUE,FALSE
4471,Lapsing Members,4,1,1180,4.785763175906913,2.572183098591549,8.359595070422534,79.84615384615384,0,0,6,0.25,0.25,0,683.5576584507041,1063,4,2021-01-17,2022-08-08,FALSE,FALSE
4472,Remote Collectors,3,3,809,4.785763175906913,2.722843450479233,25.67252396166134,86.81818181818181,0,0.3889776357827476,9,0.7142857142857143,0,0.14285714285714285,2450.55910543131,6300,7,2021-01-17,2023-08-14,FALSE,FALSE
4473,Estate Regulars,1,3,243,4.783025325119781,3.3999335106382977,20.399601063829785,75.21428571428571,0,1.2142619680851063,11,0.21428571428571427,0.7857142857142857,0.2857142857142857,2027.3317819148936,8348,14,2021-01-18,2025-03-02,TRUE,FALSE
4474,Lapsing Members,4,3,809,4.783025325119781,1.5575692963752665,9.3454157782516,80.75,0.38939232409381663,0,5,0.75,0.25,0,754.6423240938166,1938,4,2021-01-18,2023-08-14,TRUE,FALSE
4476,Lapsing Members,4,3,80,4.774811772758385,1.3170072115384615,8.341045673076923,83.15789473684211,0.2195012019230769,0,5,0.8333333333333334,0.16666666666666666,0,693.623798076923,3160,6,2021-01-21,2025-08-12,TRUE,FALSE
4477,Lapsing Members,4,3,80,7.734428473648186,1.330601092896175,7.717486338797815,80.79310344827586,0.26612021857923496,0,9,0.6,0.2,0.2,629.7229344262295,4732.62,10,2018-02-05,2025-08-12,TRUE,FALSE
4479,Remote Collectors,3,1,283,5.048596851471594,2.573830877642537,22.9304932735426,86.89795918367346,0.7019538757206918,0,7,0.18181818181818182,0.5454545454545454,0.09090909090909091,1992.6130685458038,8516,11,2020-10-13,2025-01-21,FALSE,FALSE
4480,Remote Collectors,3,3,87,1.7522245037645447,1.981464737793852,17.833182640144667,88.96296296296296,0,0,5,0.3333333333333333,0,0.3333333333333333,1586.492766726944,2402,3,2024-01-30,2025-08-05,FALSE,FALSE
4481,Estate Regulars,1,2,95,4.774811772758385,5.3159490600363855,28.794724075197088,91.68461538461538,1.1074893875075804,1.3289872650090964,12,0.25,0.5833333333333334,0.20833333333333334,3397.5559429957552,15339,24,2021-01-21,2025-07-28,TRUE,FALSE
4482,Estate Regulars,1,3,125,4.772073921971253,3.386124845488257,34.31273176761434,78.28296052631579,1.128708281829419,0,12,0.3333333333333333,1,0.3333333333333333,2714.3199335599506,12024.01,15,2021-01-22,2025-06-28,TRUE,FALSE
4484,Remote Collectors,3,3,87,4.769336071184121,1.5448640483383687,12.800302114803626,85.94827586206897,0,0,9,0.2857142857142857,0.2857142857142857,0.14285714285714285,1100.163897280967,4985,7,2021-01-23,2025-08-05,FALSE,FALSE
4485,Lapsing Members,4,3,444,4.769336071184121,1.4069722650231125,8.441833590138675,83.6,0,0,7,0.8,0,0,705.7372881355932,2508,5,2021-01-23,2024-08-13,FALSE,FALSE
4486,Estate Regulars,1,2,81,4.692676249144422,5.144366197183099,23.708818126148195,87.79245283018868,1.5656766687078998,0.4473361910593999,11,0.34782608695652173,0.9565217391304348,0.13043478260869565,2081.455296999388,9306,23,2021-02-20,2025-08-11,TRUE,FALSE
4487,Remote Collectors,3,3,1178,4.744695414099931,3.9486486486486485,32.9054054054054,78,0.658108108108108,0,11,0.3333333333333333,0.16666666666666666,0.16666666666666666,2566.6216216216217,3900,6,2021-02-01,2022-08-10,FALSE,FALSE
4488,Remote Collectors,3,3,87,4.763860369609857,2.430580762250454,27.620235934664247,82.104,0,0,12,0.6363636363636364,0.09090909090909091,0.18181818181818182,2267.7318511796734,10263,11,2021-01-25,2025-08-05,FALSE,FALSE
4489,Lapsing Members,4,1,816,4.763860369609857,3.162337662337662,13.044642857142856,77.51515151515152,1.1858766233766234,0,8,0.25,0.625,0,1040.646266233766,2632.6,8,2021-01-25,2023-08-07,FALSE,FALSE
4490,Lapsing Members,4,3,633,4.763860369609857,2.309620596205962,18.806910569105693,89.52631578947368,0,0,8,0.8571428571428571,0,0,1683.7134146341464,5103,7,2021-01-25,2024-02-06,FALSE,FALSE
4491,Lapsing Members,4,1,809,4.763860369609857,2.7462406015037595,11.769602577873254,80.06666666666666,0.784640171858217,0,8,0.42857142857142855,0.2857142857142857,0,942.3528464017186,2402,7,2021-01-25,2023-08-14,TRUE,FALSE
4493,Remote Collectors,3,2,87,4.717316906228611,1.7860635696821514,11.832671149144254,86.9622641509434,0.44651589242053785,0.22325794621026893,10,0.125,0.625,0.25,1156.2529034229829,5179,8,2021-02-11,2025-08-05,TRUE,FALSE
4494,New Members,2,3,125,2.507871321013005,2.7705436156763588,13.852718078381795,77.2,1.3852718078381794,0,7,0.3333333333333333,0.6666666666666666,0.16666666666666666,1069.4298356510744,2316,6,2023-04-29,2025-06-28,TRUE,FALSE
4496,Lapsing Members,4,1,1180,4.657084188911704,2.1031669865642995,9.814779270633398,79.71428571428571,1.4021113243761998,0,4,0.3333333333333333,1,0,834.6768714011516,1190.6,3,2021-03-05,2022-08-08,TRUE,FALSE
4497,Lapsing Members,4,3,1180,4.736481861738535,1.9922727272727272,15.938181818181818,84.25,0,0,6,1,0,0,1342.7918181818181,2022,3,2021-02-04,2022-08-08,TRUE,FALSE
4498,Lapsing Members,4,3,80,4.7501711156741955,1.3241691842900303,14.565861027190333,86.36363636363636,0,0,7,0.6666666666666666,0,0.16666666666666666,1257.9607250755287,5700,6,2021-01-30,2025-08-12,FALSE,FALSE
4499,Lapsing Members,4,3,1180,4.731006160164271,3.3325729927007295,29.326642335766422,82.36363636363636,0.6665145985401459,0,9,0.6,0.4,0,2415.448905109489,3624,5,2021-02-06,2022-08-08,TRUE,FALSE
4500,New Members,2,3,80,4.7091033538672145,3.1179878048780485,8.908536585365853,82.925,1.336280487804878,0,8,0.2857142857142857,0.9285714285714286,0,747.0476067073171,3354.3,14,2021-02-14,2025-08-12,TRUE,FALSE
4501,Lapsing Members,4,1,80,4.747433264887063,1.5457980652962515,7.94981862152358,83.16666666666667,0.22082829504232165,0,5,0.7142857142857143,1,0,661.159915356711,2994,7,2021-01-31,2025-08-12,TRUE,FALSE
4503,Lapsing Members,4,3,56,4.747433264887063,2.1766984505363527,12.624851013110847,83.44827586206897,0.6530095351609059,0.2176698450536353,8,0.5,0.8,0,1053.522050059595,4840,10,2021-01-31,2025-09-05,FALSE,FALSE
4504,Lapsing Members,4,1,444,4.741957563312799,1.1343167701863355,7.3730590062111805,79.57692307692308,0.28357919254658387,0,7,0.75,0.25,0,586.725349378882,2069,4,2021-02-02,2024-08-13,TRUE,FALSE
4505,Estate Regulars,1,2,1187,4.744695414099931,6.020604395604396,39.46840659340659,79.71186440677967,0.668956043956044,0.668956043956044,11,0.1111111111111111,0.4444444444444444,0.2222222222222222,4233.153846153847,6328,9,2021-02-01,2022-08-01,TRUE,FALSE
4507,Estate Regulars,1,3,80,4.728268309377139,3.104735883424408,17.519581056466304,86.0126582278481,1.1088342440801457,0,12,0.5714285714285714,1,0,1506.905737704918,6795,14,2021-02-07,2025-08-12,TRUE,FALSE
4510,Estate Regulars,1,2,84,4.706365503080082,4.691284403669725,22.339449541284402,86.31,2.010550458715596,0,12,0.3333333333333333,1,0.047619047619047616,1936.4505045871556,8668.3,21,2021-02-15,2025-08-08,TRUE,FALSE
4511,Lapsing Members,4,3,83,4.731006160164271,1.3322188449848025,16.430699088145897,83.64864864864865,0.22203647416413375,0,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,1374.4057750759878,6190,6,2021-02-06,2025-08-09,TRUE,FALSE
4512,Lapsing Members,4,3,444,4.731006160164271,1.7067757009345794,8.533878504672897,82.2,0.2844626168224299,0,5,0.6666666666666666,0.3333333333333333,0,705.1771378504673,2478.98,6,2021-02-06,2024-08-13,TRUE,FALSE
4514,Lapsing Members,4,3,80,4.728268309377139,1.1088342440801457,7.096539162112933,79.8125,0.22176684881602915,0,6,0.8,0.2,0,566.3925318761384,2554,5,2021-02-07,2025-08-12,TRUE,FALSE
4515,Lapsing Members,4,1,1180,4.939082819986311,2.9266826923076925,12.877403846153847,79.0909090909091,1.7560096153846154,0,4,0.4,0.6,0,1149.4604807692308,1963.76,5,2020-11-22,2022-08-08,TRUE,FALSE
4516,Remote Collectors,3,3,81,4.714579055441479,2.4483546617915906,11.796617915904935,79.50943396226415,0.6677330895795246,0,8,0.18181818181818182,0.45454545454545453,0.09090909090909091,941.2810786106032,4229,11,2021-02-12,2025-08-11,TRUE,FALSE
4517,Estate Regulars,1,3,267,4.687200547570157,3.2859861591695503,20.97975778546713,85.90361445783132,0.7583044982698962,0.5055363321799308,12,0.38461538461538464,0.38461538461538464,0.07692307692307693,1822.4584775086505,7210,13,2021-02-22,2025-02-06,TRUE,FALSE
4518,Estate Regulars,1,2,174,4.670773442847365,5.006690600522193,21.934073107049606,87.1195652173913,1.9073107049608353,0.23841383812010442,11,0.19047619047619047,1,0.047619047619047616,1910.8869125326369,8015,21,2021-02-28,2025-05-10,TRUE,FALSE
4519,New Members,2,1,736,4.722792607802875,3.693124368048534,10.710060667340748,81.24137931034483,1.846562184024267,0,6,0.3,1,0,870.1001011122346,2356,10,2021-02-09,2023-10-26,TRUE,FALSE
4520,New Members,2,1,994,4.722792607802875,4.996580027359781,12.491450068399454,81.24,2.9979480164158687,0,6,0.2,0.9,0,1014.8054035567716,2031,10,2021-02-09,2023-02-10,TRUE,FALSE
4521,Lapsing Members,4,3,1082,4.63791923340178,2.3872549019607843,21.485294117647058,53.333333333333336,0.5968137254901961,0,5,0.25,0.5,0,1145.8823529411766,1920,4,2021-03-12,2022-11-14,TRUE,FALSE
4522,Remote Collectors,3,3,80,4.717316906228611,2.000760803408399,21.341448569689593,86.84375,0.22230675593426658,0,9,0.5555555555555556,0.1111111111111111,0.3333333333333333,1853.3714242239805,8337,9,2021-02-11,2025-08-12,TRUE,FALSE
4523,Remote Collectors,3,2,459,4.714579055441479,3.1811163895486936,39.33016627078385,84.89117647058823,0.28919239904988125,0.28919239904988125,10,0.2727272727272727,0.36363636363636365,0.36363636363636365,3338.7840855106892,11545.2,11,2021-02-12,2024-07-29,TRUE,FALSE
4524,New Members,2,1,752,4.692676249144422,3.4170997920997923,9.491943866943867,80.8,1.8983887733887734,0,5,0.2222222222222222,0.6666666666666666,0,766.9490644490645,2020,9,2021-02-20,2023-10-10,TRUE,FALSE
4528,Estate Regulars,1,2,84,4.695414099931554,4.9267320662170455,30.00827713059473,89.18656716417911,0.6718270999386879,1.5675965665236054,11,0.3181818181818182,0.7727272727272727,0.3181818181818182,2797.2641017780506,12491,22,2021-02-19,2025-08-08,TRUE,FALSE
4529,Lapsing Members,4,1,431,4.7091033538672145,1.4167959658650116,8.50077579519007,81.63333333333334,0.850077579519007,0,6,0.4,1,0,717.726167571761,2532.92,5,2021-02-14,2024-08-26,TRUE,FALSE
4530,Remote Collectors,3,3,880,4.7091033538672145,2.174107142857143,16.958035714285714,81.02564102564102,0.4348214285714286,0,8,0.4,0.2,0.4,1374.0357142857144,3160,5,2021-02-14,2023-06-04,FALSE,FALSE
4532,Estate Regulars,1,2,80,4.706365503080082,4.234136668700427,30.753203172666257,84.6086956521739,0.4456985967053081,0.8913971934106162,11,0.47368421052631576,0.47368421052631576,0,2942.947834045149,13206,19,2021-02-15,2025-08-12,TRUE,FALSE
4534,Estate Regulars,1,2,87,4.670773442847365,6.316862260654725,21.206609017912292,84.15957446808511,2.932828906732551,0.6768066707844348,12,0.17857142857142858,1,0.14285714285714285,1828.641383570105,8105.6,28,2021-02-28,2025-08-05,TRUE,FALSE
4536,Lapsing Members,4,3,80,3.1266255989048597,1.3757062146892656,8.254237288135593,86.5,0.3439265536723164,0,5,0.75,0,0,713.9915254237288,2076,4,2022-09-15,2025-08-12,FALSE,FALSE
4537,New Members,2,1,80,4.70362765229295,2.006868131868132,6.912545787545787,85.6774193548387,1.11492673992674,0,6,0.3333333333333333,1,0,601.6055494505495,2697.96,9,2021-02-16,2025-08-12,TRUE,FALSE
4538,Remote Collectors,3,3,267,4.427104722792608,3.5172222222222222,15.692222222222222,82.20689655172414,1.0822222222222222,0,12,0.07692307692307693,0.23076923076923078,0,1332.8973555555556,4926.52,13,2021-05-28,2025-02-06,FALSE,FALSE
4539,Remote Collectors,3,3,816,4.700889801505818,3.6484461709211984,20.67452830188679,80.80392156862744,0,0,7,0.3333333333333333,0,0.1111111111111111,1670.5829633740289,4121,9,2021-02-17,2023-08-07,FALSE,FALSE
4540,Remote Collectors,3,3,91,4.684462696783025,2.4800925925925927,32.01574074074074,92.33802816901408,0.22546296296296298,0,11,0.36363636363636365,0,0.36363636363636365,2956.2703703703705,13112,11,2021-02-23,2025-08-01,FALSE,FALSE
4541,Estate Regulars,1,1,1133,4.698151950718686,5.638507718696398,15.662521440823328,79.44,3.1325042881646654,0,7,0.3333333333333333,1,0.1111111111111111,1290.9676672384219,2060.6,9,2021-02-18,2022-09-24,TRUE,FALSE
4542,Lapsing Members,4,3,814,4.695414099931554,3.243063263041065,25.53912319644839,78.26666666666667,1.2161487236403996,0,10,0.5,0.75,0,1998.8620421753608,4930.8,8,2021-02-19,2023-08-09,TRUE,FALSE
4543,Estate Regulars,1,2,73,4.689938398357289,3.340701219512195,15.589939024390244,82.7,1.1135670731707317,0.44542682926829263,8,0.26666666666666666,1,0.13333333333333333,1328.2628048780487,5964,15,2021-02-21,2025-08-19,TRUE,TRUE
4544,Estate Regulars,1,3,776,4.635181382614648,5.974645583424209,37.839422028353326,59.93684210526316,1.9915485278080698,0.39830970556161394,11,0.4,1,0,2267.9754634678297,5694,15,2021-03-13,2023-09-16,TRUE,TRUE
4545,Lapsing Members,4,3,81,4.684462696783025,1.792638036809816,13.220705521472393,68.10169491525424,0.224079754601227,0,8,0.375,0.125,0.25,900.3524539877301,4018,8,2021-02-23,2025-08-11,FALSE,FALSE
4546,Lapsing Members,4,1,1183,4.558521560574949,2.2733402489626555,9.851141078838173,81.46153846153847,1.5155601659751037,0,5,0.3333333333333333,0.3333333333333333,0,830.754304979253,1096.3,3,2021-04-10,2022-08-05,FALSE,FALSE
4547,Lapsing Members,4,1,809,4.692676249144422,3.228729281767956,10.896961325966851,76.37037037037037,0.4035911602209945,0.4035911602209945,5,0.375,0.5,0,892.4207734806629,2211.2,8,2021-02-20,2023-08-14,TRUE,FALSE
4548,Lapsing Members,4,3,84,7.030800821355236,3.0878623188405796,9.851751207729468,74.73432835820896,1.4704106280193237,0,9,0.2857142857142857,0.5714285714285714,0.14285714285714285,763.6842270531399,5193.679999999999,21,2018-10-20,2025-08-08,TRUE,FALSE
4549,Remote Collectors,3,3,125,4.692676249144422,3.447923222152297,24.365324103209566,79.86792452830188,0.6895846444304594,0,11,0.26666666666666666,0.4666666666666667,0.13333333333333333,1963.1555380742604,8540.6,15,2021-02-20,2025-06-28,TRUE,FALSE
4550,Remote Collectors,3,4,92,2.2313483915126624,4.546680497925311,37.38381742738589,86.83783783783784,0.5051867219917012,0,12,0.2222222222222222,0.1111111111111111,0.4444444444444444,3246.329875518672,6426,9,2023-08-08,2025-07-31,TRUE,FALSE
4551,Lapsing Members,4,1,425,4.689938398357289,1.4178959627329193,7.940217391304348,79.03571428571429,0.28357919254658387,0,7,0.2,0.4,0,627.56075310559,2213,5,2021-02-21,2024-09-01,FALSE,FALSE
4552,Remote Collectors,3,3,81,4.632443531827516,2.9473929236499066,23.3524208566108,73.81553398058253,0.45344506517690875,0.22672253258845437,11,0.46153846153846156,0.38461538461538464,0.15384615384615385,1732.228165735568,7640.3,13,2021-03-14,2025-08-11,FALSE,FALSE
4553,Remote Collectors,3,3,87,4.635181382614648,3.1839975093399753,26.38169364881694,78.6896551724138,0.4548567870485679,0,12,0.5,0.14285714285714285,0.21428571428571427,2075.9663760896638,9128,14,2021-03-13,2025-08-05,TRUE,FALSE
4554,Lapsing Members,4,3,809,4.681724845995893,1.6215316315205326,10.539955604883463,82.15384615384616,0,0,6,0.75,0,0,865.8978912319644,2136,4,2021-02-24,2023-08-14,TRUE,FALSE
4555,Estate Regulars,1,2,591,4.569472963723477,4.065862708719852,17.618738404452692,81.82692307692308,1.355287569573284,1.016465677179963,9,0.3333333333333333,0.5833333333333334,0.25,1829.502690166976,5399.6,12,2021-04-06,2024-03-19,TRUE,FALSE
4558,Lapsing Members,4,3,809,4.61327857631759,0.833904109589041,5.0034246575342465,81.5,0.4169520547945205,0,7,0.5,0.5,0,407.77910958904107,978,2,2021-03-21,2023-08-14,TRUE,FALSE
4559,Remote Collectors,3,3,80,4.678986995208761,1.7937384898710866,14.349907918968693,76.625,0,0.44843462246777166,9,0.375,0.375,0.25,1220.6390423572745,5444,8,2021-02-25,2025-08-12,FALSE,FALSE
4560,Lapsing Members,4,3,816,4.676249144421629,2.4568385650224216,27.025224215246638,77.27272727272727,0.4094730941704036,0,10,0.6666666666666666,0.16666666666666666,0,2088.3127802690583,5100,6,2021-02-26,2023-08-07,FALSE,FALSE
